LoanAmount,City,State,Zip,NAICSCode,BusinessType,NonProfit,RaceEthnicity,Gender,Veteran,JobsReported,DateApproved,Lender,Lender 1,Lender 2,CD
30200.0,Kaneohe,HI,96744,531210.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,1.0,04/06/2020,Central Pacific Bank,Central Pacific Bank,,HI-02
20800.0,Honolulu,HI,96816,531210.0,Independent Contractors,,Unanswered,Unanswered,Unanswered,1.0,05/08/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-01
65612.5,Honolulu,HI,96813,541110.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,4.0,06/05/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-01
12500.0,Honolulu,HI,96813,541110.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,,04/14/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
20800.0,Honolulu,HI,96814,531210.0,Independent Contractors,,Unanswered,Unanswered,Unanswered,1.0,05/04/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-01
89554.0,Honolulu,HI,96813,621111.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,6.0,05/19/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-01
74725.0,Pahoa,HI,96778,321992.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,,04/15/2020,Bank of Hawaii,Bank of Hawaii,,HI-02
39295.0,Kailua Kona,HI,96740,443141.0,Corporation,,Unanswered,Unanswered,Unanswered,6.0,04/29/2020,Hawaii Community FCU,Hawaii Community FCU,,HI-02
18500.0,Kapaa,HI,96746,448190.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,5.0,05/01/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-02
45600.0,Honolulu,HI,96817,327213.0,Corporation,,Unanswered,Unanswered,Unanswered,5.0,2020-04-30,"American Savings Bank, FSB",American Savings Bank,FSB,HI-01
15636.0,Kealakekua,HI,96750,112130.0,Subchapter S Corporation,,Unanswered,Unanswered,Unanswered,4.0,2020-04-30,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-02
50000.0,Haiku,HI,96708,813990.0,Non-Profit Organization,Y,Unanswered,Unanswered,Unanswered,,04/28/2020,Bank of Hawaii,Bank of Hawaii,,HI-02
17300.0,Honolulu,HI,96814,541921.0,Self-Employed Individuals,,Unanswered,Unanswered,Unanswered,1.0,04/13/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
15604.0,Honolulu,HI,96814,813110.0,Non-Profit Organization,Y,Unanswered,Unanswered,Unanswered,,04/28/2020,Bank of Hawaii,Bank of Hawaii,,HI-01
3900.0,Aiea,HI,96701,812112.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,1.0,05/08/2020,Bank of Hawaii,Bank of Hawaii,,HI-01
10500.0,Kahuku,HI,96731,812910.0,Non-Profit Organization,Y,Unanswered,Unanswered,Unanswered,4.0,04/27/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-02
8520.0,Mililani,HI,96789,445299.0,Limited Liability Company(LLC),,Unanswered,Male Owned,Non-Veteran,1.0,05/14/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-01
59300.0,Kapolei,HI,96707,722515.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,156.0,04/11/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-02
5615.0,Hilo,HI,96720,541611.0,Independent Contractors,,Unanswered,Unanswered,Unanswered,1.0,04/29/2020,Central Pacific Bank,Central Pacific Bank,,HI-02
59300.0,Waimanalo,HI,96795,562910.0,Subchapter S Corporation,,Unanswered,Unanswered,Unanswered,6.0,04/10/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-02
71961.0,Honolulu,HI,96817,238220.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,6.0,04/28/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-01
7700.0,Lahaina,HI,96761,721191.0,Corporation,,Unanswered,Unanswered,Unanswered,2.0,04/27/2020,Bank of Hawaii,Bank of Hawaii,,HI-02
3630.0,Kailua Kona,HI,96740,451110.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,5.0,04/29/2020,Bank of Hawaii,Bank of Hawaii,,HI-02
98200.0,Honolulu,HI,96814,524292.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,36.0,04/09/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
9500.0,Pearl City,HI,96782,446120.0,Corporation,,Asian,Unanswered,Unanswered,0.0,06/03/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
20300.0,Kailua Kona,HI,96740,621111.0,Corporation,,Unanswered,Unanswered,Unanswered,3.0,04/04/2020,Central Pacific Bank,Central Pacific Bank,,HI-02
21000.0,Honolulu,HI,96814,621111.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,,04/13/2020,Bank of Hawaii,Bank of Hawaii,,HI-01
20900.0,Ewa Beach,HI,96706,531210.0,Self-Employed Individuals,,Unanswered,Unanswered,Unanswered,1.0,04/14/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
12368.0,Honolulu,HI,96813,621320.0,Limited Liability Company(LLC),,Asian,Female Owned,Non-Veteran,1.0,07/30/2020,Territorial Savings Bank,Territorial Savings Bank,,HI-01
17004.0,Kailua Kona,HI,96740,621340.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,1.0,05/05/2020,Hawaii Community FCU,Hawaii Community FCU,,HI-02
9035.0,Princeville,HI,96722,531311.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,1.0,04/29/2020,"People's United Bank, National Association",People's United Bank,National Association,HI-02
15000.0,Honolulu,HI,96825,532490.0,Corporation,,Unanswered,Unanswered,Unanswered,1.0,2020-05-18,Bank of Hawaii,Bank of Hawaii,,HI-01
81400.0,Honolulu,HI,96817,621610.0,Corporation,,Unanswered,Unanswered,Unanswered,11.0,04/08/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-01
45400.0,Honolulu,HI,96817,621210.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,1.0,04/03/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-01
2945.0,Honolulu,HI,96822,711320.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,1.0,05/12/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-01
6700.0,Kaneohe,HI,96744,722511.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,3.0,04/10/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-02
18525.0,Honolulu,HI,96826,711510.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,0.0,05/20/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
5700.0,Kapaa,HI,96746,236118.0,Subchapter S Corporation,,Unanswered,Male Owned,Non-Veteran,1.0,04/29/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-02
2700.0,Waianae,HI,96792,111219.0,Corporation,,Unanswered,Unanswered,Unanswered,0.0,2020-05-18,Central Pacific Bank,Central Pacific Bank,,HI-02
30900.0,Hilo,HI,96720,541110.0,Corporation,,Asian,Male Owned,Non-Veteran,3.0,05/01/2020,Hawaii National Bank.,Hawaii National Bank,,HI-02
20800.0,Honolulu,HI,96815,448310.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,1.0,06/19/2020,Ohana Pacific Bank,Ohana Pacific Bank,,HI-01
3462.0,Aiea,HI,96701,621340.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,2.0,07/17/2020,"Kabbage, Inc.",Kabbage,Inc.,HI-01
95500.0,Honolulu,HI,96813,442110.0,Corporation,,Unanswered,Unanswered,Unanswered,,04/08/2020,Bank of Hawaii,Bank of Hawaii,,HI-01
12300.0,Wailuku,HI,96793,454210.0,Self-Employed Individuals,,Unanswered,Unanswered,Unanswered,1.0,04/15/2020,Central Pacific Bank,Central Pacific Bank,,HI-02
105400.0,Honolulu,HI,96816,722513.0,Corporation,,Unanswered,Male Owned,Non-Veteran,17.0,2020-04-30,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-01
58000.0,Pearl City,HI,96782,524210.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,5.0,04/05/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-01
44500.0,Honolulu,HI,96822,621111.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,1.0,04/29/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-01
13400.0,Honolulu,HI,96814,812112.0,Limited Liability Company(LLC),,Unanswered,Male Owned,Non-Veteran,9.0,04/08/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
29200.0,Kailua Kona,HI,96740,531120.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,2.0,04/13/2020,Bank of Hawaii,Bank of Hawaii,,HI-02
8400.0,Wailuku,HI,96793,812112.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,1.0,04/29/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-02
50800.0,Honolulu,HI,96826,447110.0,Corporation,,Asian,Male Owned,Non-Veteran,6.0,04/04/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
60000.0,Honolulu,HI,96817,621111.0,Sole Proprietorship,,Unanswered,Male Owned,Non-Veteran,7.0,04/15/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
28990.0,Aiea,HI,96701,722513.0,Subchapter S Corporation,,Unanswered,Female Owned,Unanswered,6.0,04/11/2020,HawaiiUSA FCU,HawaiiUSA FCU,,HI-01
7340.0,Keauhou,HI,96739,442299.0,Subchapter S Corporation,,Unanswered,Unanswered,Unanswered,1.0,04/28/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-02
1317.92,Honolulu,HI,96813,454390.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,1.0,04/28/2020,HawaiiUSA FCU,HawaiiUSA FCU,,HI-01
15000.0,Pearl City,HI,96782,999990.0,Corporation,,Unanswered,Unanswered,Unanswered,3.0,2020-04-30,"American Savings Bank, FSB",American Savings Bank,FSB,HI-01
134585.0,Lihue,HI,96766,561110.0,Limited Liability Company(LLC),,Unanswered,Male Owned,Non-Veteran,9.0,04/28/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-02
12900.0,Honolulu,HI,96814,531210.0,Corporation,,Unanswered,Unanswered,Unanswered,0.0,05/09/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
77500.0,Kapolei,HI,96707,722513.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,22.0,04/10/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-02
33500.0,Hilo,HI,96720,451140.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,3.0,04/13/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-02
15000.0,Honolulu,HI,96814,531210.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,0.0,05/03/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
97715.0,Aiea,HI,96701,561710.0,Corporation,,Unanswered,Unanswered,Unanswered,,04/14/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
22236.0,Paia,HI,96779,722513.0,Corporation,,Unanswered,Unanswered,Unanswered,4.0,2020-04-30,Celtic Bank Corporation,Celtic Bank Corporation,,HI-02
2163.0,Waipahu,HI,96797,531210.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,0.0,05/02/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
65500.0,Aiea,HI,96701,621111.0,Corporation,,Unanswered,Unanswered,Unanswered,3.0,04/07/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-01
6500.0,Honolulu,HI,96817,445120.0,Corporation,,Asian,Unanswered,Unanswered,1.0,04/28/2020,Hawaii National Bank.,Hawaii National Bank,,HI-01
36100.0,Wahiawa,HI,96786,339920.0,Corporation,,Unanswered,Male Owned,Non-Veteran,0.0,06/03/2020,Navy FCU,Navy FCU,,HI-02
17500.0,Honolulu,HI,96816,722511.0,Corporation,,Unanswered,Unanswered,Unanswered,0.0,05/19/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
20800.0,Honolulu,HI,96816,621111.0,Limited Liability Company(LLC),,Unanswered,Male Owned,Non-Veteran,0.0,05/15/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
1715.0,Waipahu,HI,96797,485310.0,Self-Employed Individuals,,Unanswered,Unanswered,Unanswered,1.0,05/23/2020,Cross River Bank,Cross River Bank,,HI-01
86378.0,Honolulu,HI,96825,484121.0,Corporation,,Unanswered,Unanswered,Unanswered,5.0,06/18/2020,"Kabbage, Inc.",Kabbage,Inc.,HI-01
5088.0,Kailua Kona,HI,96734,453920.0,Corporation,,Unanswered,Unanswered,Unanswered,,06/02/2020,Bank of Hawaii,Bank of Hawaii,,HI-02
20800.0,Mililani,HI,96789,541611.0,Independent Contractors,,Unanswered,Unanswered,Unanswered,,2020-04-30,"American Savings Bank, FSB",American Savings Bank,FSB,HI-01
52600.0,Kailua Kona,HI,96734,339999.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,11.0,04/05/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-02
9800.0,Waipahu,HI,96797,524210.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,1.0,04/09/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
15200.0,Honolulu,HI,96825,541219.0,Self-Employed Individuals,,Unanswered,Unanswered,Unanswered,1.0,04/11/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
3304.0,Honolulu,HI,96826,812113.0,Self-Employed Individuals,,Unanswered,Unanswered,Unanswered,1.0,2020-06-29,"Kabbage, Inc.",Kabbage,Inc.,HI-01
1343.28,Honolulu,HI,96814,485310.0,Self-Employed Individuals,,Unanswered,Unanswered,Unanswered,0.0,2020-05-18,Celtic Bank Corporation,Celtic Bank Corporation,,HI-01
9300.0,Aiea,HI,96701,541611.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,0.0,05/08/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
128200.0,Honolulu,HI,96813,541110.0,Limited Liability Company(LLC),,Unanswered,Male Owned,Veteran,9.0,04/07/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-01
